OBJECTID,name,lat,lon,wd_mon_mn,wd_mon_af,wd_mon_ev,wd_mon_nh,wd_tue_mn,wd_tue_af,wd_tue_ev,wd_tue_nh,wd_wed_mn,wd_wed_af,wd_wed_ev,wd_wed_nh,wd_thu_mn,wd_thu_af,wd_thu_ev,wd_thu_nh,wd_fri_mn,wd_fri_af,wd_fri_ev,wd_fri_nh,ss_sat_2h,ss_sat_4h,ss_sat_6h,ss_sat_8h,ss_sat_10h,ss_sat_12h,ss_sat_14h,ss_sat_16h,ss_sat_18h,ss_sat_20h,ss_sat_22h,ss_sat_24h,ss_sun_2h,ss_sun_4h,ss_sun_6h,ss_sun_8h,ss_sun_10h,ss_sun_12h,ss_sun_14h,ss_sun_16h,ss_sun_18h,ss_sun_20h,ss_sun_22h,ss_sun_24h,type,healthy
604,The Coffee Bean and Tea Leaf - Guthrie House,1.3306674,103.7956886,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
605,Good Good Eating House ????,1.3305793,103.7949338,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
606,Toast Box,1.3310828,103.7950372,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,2,2,2,2,2,1,0,0,coffeeshop,1
607,Kopitown,1.3311684,103.7947877,4,5,6,1.25,0,5,6,0.75,0,5,6,0.75,4,5,6,1.25,0,5,6,0.75,0,0,0,0,0,1,2,2,2,2,2,0.75,0,0,0,0,0,1,2,2,2,2,2,0.75,coffeeshop,1
608,Baker's Cafe,1.3299009,103.7993746,1,5,2.5,0,1,5,4,0,1,5,4,0,1,5,4,0,1,5,4,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,0.5,0,0,coffeeshop,1
609,Hoon Thing Leong,1.332742,103.790932,3,5,4,0,3,5,4,0,2.5,5,4.5,0,3,5,4,0,3,5,4,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,1,2,2,2,2,2,1,0,coffeeshop,1
610,??? Kim San Leng,1.3327421,103.790932,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
611,Simply Bread,1.3306128,103.7957268,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,2,2,2,2,2,1,0,0,coffeeshop,1
612,Craftsmen Coffee (Greenwood Ave),1.3312678,103.8071329,4,5,3,0,4,5,3,0,4,5,3,0,4,5,3,0,4,5,3,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,1,0,0,coffeeshop,1
613,Starbucks,1.3237253,103.8102997,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,0,0,0,0.5,2,2,2,2,2,2,2,0,0,0,0,0.5,2,2,2,2,2,2,2,0,coffeeshop,1
614,Plain Vanilla Cluny Court,1.3226734,103.8142876,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,0,0,0,0.5,2,2,2,2,2,1.5,0,0,0,0,0,0.5,2,2,2,2,2,1.5,0,0,coffeeshop,1
615,Baker & Cook - Hillcrest,1.3315811,103.8075738,4,5,3,0,4,5,3,0,4,5,3,0,4,5,3,0,4,5,4,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,0,0,coffeeshop,1
616,Little Spot,1.3210278,103.8177582,0,0,0,0,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,0,0,0,0,1.5,2,2,2,1,0,0,0,0,0,0,0,1.5,2,2,2,1,0,0,0,coffeeshop,1
617,Columbus Coffee Co.,1.3529,103.8354207,0,0,0,0,2,5,6,0,2,5,6,0,2,5,6,0,2,5,6,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,1,0,0,coffeeshop,1
618,Balance Coffee,1.3270809,103.8459447,3.5,5,4,0,3.5,5,2,0,3.5,5,4,0,3.5,5,4,0,3.5,5,4,0,0,0,0,0,1.5,2,2,2,2,2,0,0,0,0,0,0,1.5,2,2,2,2,2,0,0,coffeeshop,1
619,Teck Seng,1.3267421,103.8431644,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
620,Yummiz Pte Ltd,1.318483,103.8435755,2.5,5,3.5,0,2.5,5,3.5,0,2.5,5,3.5,0,2.5,5,3.5,0,2.5,5,3.5,0,0,0,0,0,1.5,2,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
621,Toast Box,1.3204462,103.8436106,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,coffeeshop,1
622,OLDTOWN White Coffee (Square 2),1.3208034,103.8443575,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
623,Starbucks,1.3197392,103.8440293,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,coffeeshop,1
624,Toast Box,1.3267361,103.8467488,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
625,Joe & Dough,1.3206498,103.8438102,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,0,0,0,0.5,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,1,0,coffeeshop,1
626,128 Choices Coffee Shop ?? ???,1.338215,103.8443239,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
627,Foreword Coffee Roasters @ MHA,1.3238299,103.844904,3,5,0.5,0,2.5,5,0.5,0,2.5,5,0.5,0,2.5,5,0.5,0,2.5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
628,Block 82 Coffeeshop,1.3238848,103.8565068,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5,0.5,4,5,5.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,coffeeshop,1
629,Bee Guan Coffee Shop,1.3234157,103.8539938,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,coffeeshop,1
630,Sing Hiap Huat Coffee Shop,1.3355772,103.8564581,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,coffeeshop,1
631,HangOut Cafe,1.3313859,103.8493807,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
632,183 Coffeeshop @ Toa Payoh,1.3333586,103.8499519,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,coffeeshop,1
633,NCT Cafe,1.3211345,103.853126,4,5,3,0,4,5,3,0,4,5,3,0,4,5,3,0,4,5,3,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,1,0,0,0,coffeeshop,1
634,The Coffee Bean & Tea Leaf,1.3317679,103.8483991,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
635,EE Hoe Eating House,1.3349979,103.856838,4,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,0,0,0,1.5,2,2,2,2,2,2,1.5,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
636,Coffee by CSS,1.3331102,103.8500013,0,5,2.5,0,0,0,0,0,0,5,2.5,0,0,5,2.5,0,0,5,2.5,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,coffeeshop,1
637,Super 28 Coffee Shop,1.332824,103.8496375,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,0,0,0,0.5,2,2,2,2,2,2,2,0,0,0,0,0.5,2,2,2,2,2,2,2,0,coffeeshop,1
638,D?Koffie,1.3343041,103.8517348,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,0.5,0,0,0,2,2,2,2,2,2,2,2,0.5,coffeeshop,1
639,987 Coffee Shop,1.3221799,103.8635065,1,5,6,1.5,1,5,6,1.5,1,5,6,1.5,1,5,6,1.5,1,5,6,1.5,0,0,0,0,0,2,2,2,2,2,2,1.5,0,0,0,0,0,2,2,2,2,2,2,1.5,coffeeshop,1
640,BK@Macpherson,1.329893,103.8740254,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
641,Musketeers Coffee,1.3240774,103.8758724,3,5,0,0,3,5,0,0,3,5,0,0,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
642,Sin An Coffee Shop Pte Ltd,1.3227131,103.8668838,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0,2,2,2,0,0,0,0,0,0,coffeeshop,1
643,Cafeteria,1.3265381,103.8756893,4,5,0,0.5,4,5,0,0.5,4,5,0,0.5,4,5,0,0.5,4,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
644,Chop Hua Heng,1.3322472,103.8678269,1.5,4,0,0,1.5,4,0,0,1.5,4,0,0,0,0,0,0,1.5,4,0,0,0,0,0,0,0.5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
645,Rise: Coffee | Bakehouse | Gelato,1.3326694,103.8680478,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,5,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,2,2,2,2,0,0,0,coffeeshop,1
646,???Yi Le Ye Coffee Stall,1.3214957,103.8699908,2,5,4,0,2,5,4,0,2,5,4,0,2,5,4,0,2,5,4,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,1,2,2,2,2,2,0,0,coffeeshop,1
647,Wang Coffee Shop,1.3277547,103.8611462,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,0,0,0,2,2,2,2,2,2,2,2,1.5,0,0,0,2,2,2,2,2,2,2,2,1.5,coffeeshop,1
648,Hai Yan Coffee Stall,1.3192408,103.8633378,4,3,0,1,4,3,0,1,4,3,0,1,4,3,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
649,Jln Wangi Coffee shop,1.330202,103.8749002,3,5,6,4,3,5,6,4,3,5,6,4,3,5,6,4,3,5,6,4,2,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,coffeeshop,1
650,Jin Biao Coffee Shop,1.3343065,103.8668547,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,coffeeshop,1
651,Lian Bee Coffee Shop,1.3327193,103.8788712,4,0,0,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,0,0,1,2,2,2,2,2,2,2,2,0.5,0,0,1,2,2,2,2,2,2,2,2,0.5,coffeeshop,1
652,Chang Sheng Eating Place,1.3224187,103.8632353,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
653,Block 83 Coffeeshop,1.3317206,103.8852923,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,4,5,6,0.5,0,0,0,1.5,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
654,Kopi BREWERIES (7 Stars Coffee Shop),1.3292948,103.8879365,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,2,2,2,2,2,2,2,2,0.5,0,0,0,2,2,2,2,2,2,2,2,0.5,coffeeshop,1
655,Alchemist Khong Guan Building,1.3349764,103.8858868,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,coffeeshop,1
656,Huggs Coffee,1.3363394,103.888717,3.5,5,4.5,0,3.5,5,4.5,0,3.5,5,4.5,0,3.5,5,4.5,0,3.5,5,4.5,0,0,0,0,0,0,1.5,2,2,2,2,0.5,0,0,0,0,0,0,1.5,2,2,2,2,0.5,0,coffeeshop,1
657,Killiney,1.3357323,103.8864844,4,5,1,0,4,5,1,0,4,5,1,0,4,5,1,0,4,5,1,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
658,Toast Box,1.3343346,103.8895478,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,0,0,0,0.5,2,2,2,2,2,2,1,0,0,0,0,0.5,2,2,2,2,2,2,1,0,coffeeshop,1
659,Sheng Yuan Food Street,1.3286519,103.8794477,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
660,Cafe Confetti,1.3352231,103.8873942,2.5,5,1,0,0,0,0,0,2.5,5,1,0,2.5,5,1,0,2.5,5,1,0,0,0,0,0,0.5,2,2,2,1.5,0,0,0,0,0,0,0,0.5,2,2,2,1.5,0,0,0,coffeeshop,1
661,Fun Toast,1.3361149,103.8885227,4,5,2.5,0,4,5,2.5,0,4,5,2.5,0,4,5,2.5,0,4,5,2.5,0,0,0,0,0,2,2,2,2,2,0.5,0,0,0,0,0,0,2,2,2,2,2,0.5,0,0,coffeeshop,1
662,Joo Seng Food Place,1.3342693,103.8786158,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
663,Morning,1.3296884,103.8755711,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
664,Compound Coffee Co.,1.335629,103.905346,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
665,Medano Coffee,1.3232326,103.8976246,1,5,0,0,1,5,0,0,1,5,0,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
666,Ubi Place Eating house 85.C Cafe,1.3287613,103.8953474,4,5,5.5,1,4,5,5.5,1,4,5,5.5,1,4,5,5.5,1,4,5,5.5,1,0,0,0,2,2,2,2,2,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
667,Parched by Parchmen,1.3337713,103.897122,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
668,Ubi 350 Coffee Shop,1.3257397,103.9012934,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
669,Food Point Coffee Shop,1.3278498,103.9037186,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,4,5,6,2.5,0,0,0,1.5,2,2,2,2,2,2,2,2,0,0,0,1.5,2,2,2,2,2,2,2,2,coffeeshop,1
670,Rice Garden,1.3258231,103.9012824,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0.5,2,2,2,2,2,2,0.5,0,0,0,0,0,2,2,2,2,2,1,0,0,coffeeshop,1
671,Kopi & Tarts,1.3189418,103.8944605,3.5,5,4,0,3.5,5,4,0,3.5,5,4,0,3.5,5,4,0,3.5,5,4,0,0,0,0,0,0.5,2,2,2,2,2,0.5,0,0,0,0,0,0.5,2,2,2,2,2,0.5,0,coffeeshop,1
672,S & R Eating House,1.3320477,103.8952298,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
673,Knots Cafe & Living (Paya Lebar),1.3293136,103.8901738,0,0,0,0,2,5,5,0,2,5,5,0,2,5,5,0,2,5,5,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,1,0,coffeeshop,1
674,Xiang Coffee Place,1.3237456,103.9107638,2,5,6,0,2,5,6,0,2,5,6,0,2,5,6,0,2,5,6,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,1,2,2,2,2,2,2,0,coffeeshop,1
675,3G coffee,1.3358693,103.9106645,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,4,5,5.5,0.5,0,0,0,1.5,2,2,2,2,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
676,Tong Bee Coffee Shop,1.3263898,103.9163758,4,4,0,0.5,4,4,0,0.5,4,4,0,0.5,4,4,0,0.5,4,4,0,0.5,0,0,0,1.5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
677,Broadway Food Centre,1.3295152,103.9182575,0,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,4,3,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,coffeeshop,1
678,Nam Wah Coffee Shop,1.3335235,103.9156568,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
679,Wee's Family Coffee Shop (?????),1.331263,103.9083977,0,5,6,0.25,0,5,6,0.25,0,5,6,0.25,0,5,6,0.25,0,5,6,0.25,0,0,0,0,0,1,2,2,2,2,2,0.25,0,0,0,0,0,1,2,2,2,2,2,0.25,coffeeshop,1
680,C&T Cafe Pte Ltd,1.3365598,103.9202656,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,0.5,coffeeshop,1
681,Lao Xiong Ji Roasted Delight,1.3365333,103.9203354,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,0,0,0,0.5,2,2,2,2,2,1.5,0,0,0,0,0,0.5,2,2,2,2,2,1.5,0,0,coffeeshop,1
682,Kimly Coffeeshop (Blk 631 Bedok Reservoir Road),1.333429,103.9142111,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,0,0,0,0.5,2,2,2,2,2,2,2,0,0,0,0,0.5,2,2,2,2,2,2,2,0,coffeeshop,1
683,Tong Yuan Eating House,1.3357799,103.9120738,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
684,Happy Hawkers Coffeeshop,1.3378796,103.922568,2,5,5.5,0,2,5,5.5,0,2,5,5.5,0,2,5,5.5,0,2,5,5.5,0,0,0,0,0,1,2,2,2,2,2,1.5,0,0,0,0,0,1,2,2,2,2,2,1.5,0,coffeeshop,1
685,Broadway,1.3363434,103.9352841,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,coffeeshop,1
686,Farlida Cafe,1.332105,103.930618,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,coffeeshop,1
687,GHK coffeeshop,1.3330208,103.9311267,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,0,0,0,1,2,2,2,2,2,2,1.5,0,coffeeshop,1
688,Seng Heng Coffee Stall,1.3270486,103.9333256,2,5,4,0,2,5,4,0,2,5,4,0,2,5,4,0,2,5,4,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,1,2,2,2,2,2,0,0,coffeeshop,1
689,Just One Eating House,1.3313459,103.925275,2,3,3.5,0,2,3,3.5,0,2,3,3.5,0,2,3,3.5,0,2,3,3.5,0,0,0,0,0,1,2,2,0,1,2,0.5,0,0,0,0,0,1,2,2,0,1,2,0.5,0,coffeeshop,1
690,Chai Soon Coffee Stall,1.3275147,103.9333809,3,5,5.5,0,3,5,5.5,0,3,5,5.5,0,3,5,5.5,0,3,5,5.5,0,0,0,0,0,2,2,2,2,2,2,1.5,0,0,0,0,0,2,2,2,2,2,2,1.5,0,coffeeshop,1
691,Starbucks,1.3249022,103.9298299,3.5,5,6,0.5,3.5,5,6,0.5,3.5,5,6,0.5,3.5,5,6,0.5,3.5,5,6,0.5,0,0,0,0.5,2,2,2,2,2,2,2,0.5,0,0,0,0.5,2,2,2,2,2,2,2,0.5,coffeeshop,1
692,Jin Piao Coffeeshop,1.3295307,103.9372618,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,2,2,2,2,2,2,2,2,0.5,0,0,0,2,2,2,2,2,2,2,2,0.5,coffeeshop,1
693,Starbrew by laughing cafe,1.3287019,103.9379051,0,3,6,0,0,0,0,0,0,3,6,0,0,3,6,0,0,3,6,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,0,coffeeshop,1
694,Kim Hwa Coffee Stall,1.3270486,103.9333256,4,2.5,0,0,4,2.5,0,0,4,2.5,0,0,4,2.5,0,0,4,2.5,0,0,0,0,0,1,2,2,,0,0,0,0,0,0,0,0,1,2,2,,0,0,0,0,0,coffeeshop,1
695,The Coffee Bean and Tea Leaf - Expo 1,1.333395,103.9580385,2.5,5,2,0,2.5,5,2,0,2.5,5,2,0,2.5,5,2,0,2.5,5,2,0,0,0,0,0,1.5,2,2,2,2,0,0,0,0,0,0,0,1.5,2,2,2,2,0,0,0,coffeeshop,1
696,Foodprints Coffeeshop @ Shimei East Kitchen,1.3371288,103.9474802,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
697,Ya Kun Kaya Toast,1.3343345,103.9622872,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,0,0,0,0.5,2,2,2,2,1.5,0,0,0,0,0,0,0.5,2,2,2,2,1.5,0,0,0,coffeeshop,1
698,Kwek Seng Huat Eating House,1.3310406,103.9482889,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,0,0,0,1,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,1,0,coffeeshop,1
699,AB Food Court,1.3348979,103.9706862,4,5,1.5,1,4,5,1.5,1,4,5,1.5,1,4,5,1.5,1,4,5,1.5,1,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
700,"Killiney Kopitiam, ESR BizPark@Changi",1.3352371,103.9635317,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,3.5,5,3.5,0,0,0,0,0.5,2,2,2,2,2,1.5,0,0,0,0,0,0.5,2,2,2,2,2,1.5,0,0,coffeeshop,1
701,Starbucks,1.3340971,103.9627493,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
702,{ knead to eat } @ Plaza 8,1.3338584,103.9651405,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
703,Toast Box,1.3426453,103.9532279,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,3.5,5,5.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,0,0,0,0.5,2,2,2,2,2,2,1.5,0,coffeeshop,1
704,O?Coffee Club (T4),1.3374237,103.9825021,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
705,Starbucks,1.3544434,103.9881798,3.5,4,0,0,3.5,4,0,0,3.5,4,0,0,3.5,4,0,0,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
706,Kimly Coffeeshop,1.3700214,103.9575859,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
